city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Mexico City,uberX,completed,2019-08-31T11:50:45.000Z,2019-08-31T11:54:00.000Z,19.48753,-99.049,,2019-08-31T12:19:51.000Z,19.42265,-99.16987,"Calle Londres 251, Juárez, 06600 Cuauhtémoc, Ciudad de México",12.45,Mexican Peso,143.73
Mexico City,uberX,completed,2019-08-30T19:25:33.000Z,2019-08-30T19:28:15.000Z,19.3992251,-99.1381354,,2019-08-30T20:19:15.000Z,19.4878169,-99.048879,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",13.04,Mexican Peso,196.6
Mexico City,uberX,completed,2019-08-30T17:10:40.000Z,2019-08-30T17:18:34.000Z,19.4179934,-99.1680543,,2019-08-30T17:33:37.000Z,19.4018318,-99.1543879,"Av Cuauhtémoc Esq con Viaducto Miguel Alemán 462, Benito Juárez, Col Narvarte Benito Juárez, 03000 Ciudad de México, Ciudad de México",2.22,Mexican Peso,61.19
Mexico City,uberX,completed,2019-08-30T16:05:10.000Z,2019-08-30T16:07:43.000Z,19.3992525,-99.1381124,,2019-08-30T16:32:59.000Z,19.4199234,-99.167166,"Calle Durango 195, Roma Norte, 06700 Cuauhtémoc, Ciudad de México",3.44,Mexican Peso,82.36
Mexico City,uberX,completed,2019-08-30T14:09:50.000Z,2019-08-30T14:14:04.000Z,19.4875,-99.04901,,2019-08-30T15:02:36.000Z,19.3992,-99.13814,"Calle Aragón 96, Álamos, 03400 Benito Juárez, Ciudad de México",10.13,Mexican Peso,177.94
Mexico City,uberX,completed,2019-08-29T19:50:58.000Z,2019-08-29T19:56:42.000Z,19.4021745,-99.1364817,,2019-08-29T20:34:03.000Z,19.4874601,-99.049135,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.61,Mexican Peso,158.67
Mexico City,uberX,completed,2019-08-28T22:21:22.000Z,2019-08-28T22:23:27.000Z,19.4017651,-99.1365394,,2019-08-28T22:59:01.000Z,19.4875549,-99.0490603,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.6,Mexican Peso,158.69
Mexico City,uberX,completed,2019-08-27T23:50:12.000Z,2019-08-27T23:51:24.000Z,19.4021143,-99.1364462,,2019-08-28T00:42:28.000Z,19.4873956,-99.0491319,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",10.54,Mexican Peso,176.1
Mexico City,uberX,completed,2019-08-27T17:25:24.000Z,2019-08-27T17:26:36.000Z,19.3991725,-99.1380275,,2019-08-27T18:12:01.000Z,19.4364333,-99.2207983,"Av. Industria Militar S/N, Lomas de Sotelo, Residencial Militar, 11600 Ciudad de México, CDMX, México",10.45,Mexican Peso,164.88
Mexico City,uberX,completed,2019-08-26T18:21:10.000Z,2019-08-26T18:21:55.000Z,19.4018791,-99.1365229,,2019-08-26T18:43:04.000Z,19.4692537,-99.054184,"Calle de los Bosques de Mongolia 82, Bosques de Aragón, 57170 Ciudad Nezahualcóyotl, Ciudad de México",8.74,Mexican Peso,108.38
Mexico City,uberX,completed,2019-08-26T13:49:27.000Z,2019-08-26T13:56:18.000Z,19.4875782,-99.0490347,,2019-08-26T14:48:22.000Z,19.4258366,-99.1708615,"Av. Paseo de la Reforma 423, Cuauhtémoc, 06500 Ciudad de México, CDMX, México",12.51,Mexican Peso,199.45
Mexico City,uberX,completed,2019-08-23T22:42:48.000Z,2019-08-23T22:45:15.000Z,19.3992673,-99.1381052,,2019-08-24T00:02:55.000Z,19.4875135,-99.0489734,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",15.01,Mexican Peso,265.09
