city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
San Miguel de Allende,uberX,completed,2025-01-04T15:09:28.000Z,2025-01-04T15:12:23.000Z,20.914845,-100.74896,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",2025-01-04T15:21:09.000Z,20.924662,-100.759094,"Libramiento a Dolores 30, 37738 San Miguel de Allende, Guanajuato",1.23,Mexican Peso,68.7
San Miguel de Allende,uberX,completed,2024-12-23T06:36:58.000Z,2024-12-23T07:09:21.000Z,20.93668,-100.737366,,2024-12-23T07:23:16.000Z,20.914831,-100.748955,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",2.24,Mexican Peso,94.87
San Miguel de Allende,uberX,unfulfilled,2024-12-23T06:29:47.000Z,,20.936737,-100.73737,,,20.936737,-100.73737,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,,
San Miguel de Allende,uberX,unfulfilled,2024-12-23T06:23:23.000Z,,20.936737,-100.73737,,,20.936737,-100.73737,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,,
San Miguel de Allende,uberX,unfulfilled,2024-12-23T06:16:50.000Z,,20.936737,-100.73737,,,20.936737,-100.73737,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,,
San Miguel de Allende,uberX,completed,2024-12-23T02:10:10.000Z,2024-12-23T02:14:51.000Z,20.914833,-100.748985,,2024-12-23T02:27:44.000Z,20.93674,-100.73736,"Privada San Jorge & Privada Las Flores, 37727 San Luis Rey, Guanajuato",2.14,Mexican Peso,108.0
San Miguel de Allende,uberX,completed,2024-11-24T19:06:45.000Z,2024-11-24T19:13:17.000Z,20.908577,-100.72019,,2024-11-24T19:37:49.000Z,20.914917,-100.74886,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",2.73,Mexican Peso,107.35
San Miguel de Allende,uberX,completed,2024-11-24T17:33:24.000Z,2024-11-24T17:34:57.000Z,20.91483,-100.74894,,2024-11-24T17:54:35.000Z,20.908478,-100.72009,"Av 1° De Mayo 37, Fracc Ignacio Ramírez Ocampo, 37645 San Miguel de Allende, Guanajuato",2.77,Mexican Peso,105.07
San Miguel de Allende,uberX,completed,2024-11-23T00:46:42.000Z,2024-11-23T00:49:29.000Z,20.914906,-100.758835,,2024-11-23T00:54:59.000Z,20.914843,-100.74897,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.66,Mexican Peso,46.18
Celaya,uberX,completed,2024-10-07T00:42:30.000Z,2024-10-07T01:02:10.000Z,20.544228,-100.88301,"Avenida Puerta de Piedra & Paseo de Puerta Alta, 38115, Guanajuato",2024-10-07T01:25:41.000Z,20.513897,-100.80713,"Antonio Plaza 306, 38078 Celaya, Guanajuato",6.9,Mexican Peso,149.93
Celaya,uberX,completed,2024-10-06T21:59:59.000Z,2024-10-06T22:02:03.000Z,20.518867,-100.83581,,2024-10-06T22:37:38.000Z,20.529713,-100.84721,"Celaya, 38024 Celaya, Guanajuato",9.1,Mexican Peso,178.5
Celaya,uberX,completed,2024-10-06T19:27:38.000Z,2024-10-06T19:31:36.000Z,20.51963,-100.83955,,2024-10-06T20:07:25.000Z,20.52042,-100.83516,"Bernini loc 14 Esq Prol Hidalgo 100, 38044 Celaya, GUA",10.15,Mexican Peso,198.56
Salamanca,uberX,completed,2024-10-05T13:19:19.000Z,2024-10-05T13:28:35.000Z,20.54306,-101.20252,"Calle Profesor Andrés Ortega y Delgado 109, 36786 Salamanca, Guanajuato",2024-10-05T13:38:43.000Z,20.57929,-101.20271,"Prol Tampico 904, Col Bellavista Salamanca, 36730 Salamanca, Guanajuato",3.48,Mexican Peso,89.92
Salamanca,uberX,completed,2024-09-20T03:16:23.000Z,2024-09-20T03:26:58.000Z,20.57851,-101.20109,,2024-09-20T03:38:32.000Z,20.54318,-101.2025,"Prof Andrés Ortega y Delgado 105, Villa Petrolera, 36786 Salamanca, Gto., Mexico",3.03,Mexican Peso,99.95
Salamanca,uberX,completed,2024-09-06T01:49:45.000Z,2024-09-06T02:01:23.000Z,20.596964,-101.20725,,2024-09-06T02:24:13.000Z,20.54325,-101.20251,"Prof Andrés Ortega y Delgado 105, Villa Petrolera, 36786 Salamanca, Gto., Mexico",5.09,Mexican Peso,99.92
Salamanca,uberX,completed,2024-08-23T16:31:31.000Z,2024-08-23T16:44:36.000Z,20.597385,-101.206955,"Circuito Cedro del Himalaya & Privada Circuito Cedro del Himalaya, 36723 Cipreses, Guanajuato",2024-08-23T17:02:15.000Z,20.543344,-101.204544,"Villa Petrolera, Salamanca, Gto., Mexico",8.33,Mexican Peso,197.92
Salamanca,uberX,rider_canceled,2024-08-23T09:03:24.000Z,,20.570108,-101.191765,"",,20.570108,-101.191765,"Villa Petrolera, Salamanca, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,uberX,completed,2024-08-03T15:15:38.000Z,2024-08-03T15:19:04.000Z,20.924929,-100.758865,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",2024-08-03T15:26:51.000Z,20.914862,-100.74904,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",1.68,Mexican Peso,59.95
San Miguel de Allende,uberX,completed,2024-06-20T16:23:43.000Z,2024-06-20T16:26:41.000Z,20.91488,-100.748886,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",2024-06-20T16:35:43.000Z,20.924774,-100.758995,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",1.85,Mexican Peso,59.92
Salamanca,uberX,rider_canceled,2024-05-06T01:20:14.000Z,,20.543125,-101.206,,,20.543125,-101.206,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.0,Mexican Peso,0.0
Salamanca,uberX,completed,2024-04-22T01:50:09.000Z,2024-04-22T01:51:57.000Z,20.543102,-101.20598,,2024-04-22T01:55:06.000Z,20.53996,-101.20578,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.59,Mexican Peso,34.38
Salamanca,uberX,rider_canceled,2024-04-18T10:21:07.000Z,,20.539974,-101.2058,"",,20.539974,-101.2058,"Boulevard Faja de Oro & Calle Tampico, 36730 Salamanca, Guanajuato",0.0,Mexican Peso,0.0
Salamanca,uberX,completed,2024-04-15T02:35:57.000Z,2024-04-15T02:59:17.000Z,20.543123,-101.20602,,2024-04-15T03:02:25.000Z,20.540022,-101.20598,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.61,Mexican Peso,42.47
Irapuato,uberX,completed,2024-04-08T20:22:16.000Z,2024-04-08T20:33:30.000Z,20.68151,-101.37619,"Calle Héroe de Nacozari 1665, 36643 Irapuato, Guanajuato",2024-04-08T20:59:25.000Z,20.6768,-101.3412,"Av 1 de Mayo 436, 36513 Irapuato",5.61,Mexican Peso,120.96
Irapuato,Uber Planet,completed,2024-04-08T17:51:00.000Z,2024-04-08T17:59:01.000Z,20.676771,-101.34118,"Av 1 de Mayo 436, 36513 Irapuato",2024-04-08T18:12:36.000Z,20.680346,-101.37885,"Blv A Villas de Irapuato 1443, Col Ejido de Irapuato, 36643 Irapuato, GT",3.74,Mexican Peso,67.51
Salamanca,uberX,rider_canceled,2024-04-07T02:58:55.000Z,,20.543045,-101.20614,"",,20.543045,-101.20614,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.0,Mexican Peso,0.0
Guanajuato,Uber Planet,rider_canceled,2024-03-22T09:58:41.000Z,,21.017256,-101.25512,"",,21.017256,-101.25512,"Camino Real de Noria Alta & Callejón Privada de Rocha, 36050 Guanajuato, Guanajuato",0.0,Mexican Peso,0.0
Salamanca,Uber Planet,completed,2024-03-19T01:23:45.000Z,2024-03-19T01:29:48.000Z,20.54305,-101.2059,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2024-03-19T01:32:16.000Z,20.539963,-101.2057,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.58,Mexican Peso,39.9
Guanajuato,uberX,completed,2024-03-01T00:27:03.000Z,2024-03-01T00:31:14.000Z,21.016747,-101.253845,"De Paz, Col Guanajuato Centro, 36000 Guanajuato",2024-03-01T00:44:40.000Z,20.983356,-101.28689,"Carretera De Cuota Guanajuato Silao 450, Ejido La Yerbabuena, Burocrata, 36230 Guanajuato, Gto., Mexico",3.99,Mexican Peso,99.99
Guanajuato,uberX,completed,2024-02-29T20:18:10.000Z,2024-02-29T20:27:58.000Z,20.983274,-101.286476,"Carr Cuota Guanajuato Silao 450, 36250 Guanajuato, GUA",2024-02-29T20:48:20.000Z,21.0172,-101.253654,"C. Pedro Lascurain de Retana 5, Zona Centro, 36000 Guanajuato, Gto., Mexico",5.1,Mexican Peso,99.94
Salamanca,uberX,completed,2024-02-25T01:23:29.000Z,2024-02-25T01:41:16.000Z,20.54313,-101.20609,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2024-02-25T01:44:29.000Z,20.539993,-101.20586,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.6,Mexican Peso,31.08
Salamanca,Uber Planet,completed,2024-02-06T01:43:34.000Z,2024-02-06T02:07:54.000Z,20.543112,-101.206,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2024-02-06T02:10:31.000Z,20.539993,-101.205894,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.59,Mexican Peso,31.33
Salamanca,uberX,completed,2024-01-29T01:28:35.000Z,2024-01-29T01:43:49.000Z,20.543116,-101.206,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2024-01-29T01:46:34.000Z,20.539997,-101.20587,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.59,Mexican Peso,39.92
Salamanca,uberX,rider_canceled,2024-01-22T01:15:27.000Z,,20.543142,-101.20598,"",,20.543142,-101.20598,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,completed,2024-01-20T15:04:18.000Z,2024-01-20T15:09:10.000Z,20.924765,-100.759026,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",2024-01-20T15:18:35.000Z,20.914824,-100.748985,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",1.65,Mexican Peso,64.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-12-30T16:19:41.000Z,,20.91485,-100.74894,"",,20.91485,-100.74894,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-12-30T16:16:08.000Z,,20.91485,-100.74894,"",,20.91485,-100.74894,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-12-30T16:11:36.000Z,,20.91485,-100.74894,"",,20.91485,-100.74894,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,unfulfilled,2023-12-30T16:05:51.000Z,,20.91485,-100.74894,"",,20.91485,-100.74894,"Lib. José Manuel Zavala 40, Sta Cruz de la Paz, 37732 San Miguel de Allende, Gto., Mexico",0.0,,
Salamanca,uberX,completed,2023-12-05T02:40:46.000Z,2023-12-05T02:56:47.000Z,20.54309,-101.20598,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2023-12-05T02:59:22.000Z,20.54,-101.20594,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.6,Mexican Peso,31.06
Salamanca,uberX,rider_canceled,2023-11-27T02:45:45.000Z,,20.543142,-101.20598,"",,20.543142,-101.20598,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.0,Mexican Peso,0.0
Salamanca,uberX,rider_canceled,2023-11-27T02:41:54.000Z,,20.543142,-101.20598,"",,20.543142,-101.20598,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.0,Mexican Peso,0.0
Salamanca,uberX,completed,2023-11-21T02:29:07.000Z,2023-11-21T02:49:03.000Z,20.54324,-101.20588,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2023-11-21T02:51:52.000Z,20.540047,-101.20578,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.55,Mexican Peso,35.31
San Miguel de Allende,Acuerdo,completed,2023-11-19T02:57:31.000Z,2023-11-19T02:59:39.000Z,20.90406,-100.72791,"Carr A Querétaro Km 1 S/N, Col San Miguel de Allende Centro San Miguel de Allende, 37700 San Miguel de Allende, Guanajuato",2023-11-19T03:21:09.000Z,20.91483,-100.74876,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",2.22,Mexican Peso,68.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-11-19T02:55:23.000Z,,20.90406,-100.72787,"",,20.90406,-100.72787,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-11-19T02:54:08.000Z,,20.90406,-100.72787,"",,20.90406,-100.72787,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-11-19T02:52:34.000Z,,20.90406,-100.72787,,,20.90406,-100.72787,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-11-19T02:51:20.000Z,,20.903627,-100.72848,"",,20.903627,-100.72848,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
Salamanca,uberX,completed,2023-11-10T22:50:32.000Z,2023-11-10T22:55:27.000Z,20.539988,-101.205864,"Calle F. Carvajal Quintela 110, 36784 Salamanca, Guanajuato",2023-11-10T23:01:15.000Z,20.543114,-101.206154,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.8,Mexican Peso,37.21
Salamanca,uberX,rider_canceled,2023-11-10T22:49:08.000Z,,20.539938,-101.205795,,,20.539938,-101.205795,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.0,Mexican Peso,0.0
Salamanca,uberX,rider_canceled,2023-11-10T22:47:53.000Z,,20.539995,-101.205894,"",,20.539995,-101.205894,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.0,Mexican Peso,0.0
Salamanca,uberX,rider_canceled,2023-11-10T22:46:12.000Z,,20.539995,-101.205894,"",,20.539995,-101.205894,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.0,Mexican Peso,0.0
San Miguel de Allende,Acuerdo,rider_canceled,2023-11-02T02:41:10.000Z,,20.914928,-100.75895,,,20.914928,-100.75895,"Indio Triste 16, Zona Centro, 37730 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,0.0
Salamanca,uberX,completed,2023-10-30T02:20:32.000Z,2023-10-30T02:30:27.000Z,20.543123,-101.206116,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2023-10-30T02:33:42.000Z,20.540012,-101.20586,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.61,Mexican Peso,49.95
Salamanca,uberX,completed,2023-10-16T00:30:20.000Z,2023-10-16T00:36:53.000Z,20.543146,-101.205986,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2023-10-16T00:42:25.000Z,20.539999,-101.20578,"Felipe Carvajal 107, Humanista 1, 36784 Salamanca, Gto., México",0.59,Mexican Peso,39.99
Salamanca,uberX,completed,2023-09-25T00:27:18.000Z,2023-09-25T00:37:21.000Z,20.543116,-101.20597,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",2023-09-25T00:39:51.000Z,20.539948,-101.20573,"Felipe Carvajal 105, Humanista 1, 36784 Salamanca, Gto., México",0.59,Mexican Peso,33.96
Salamanca,uberX,completed,2023-09-01T19:57:49.000Z,2023-09-01T20:09:02.000Z,20.583202,-101.22994,"Camino a Mancera 214, Las Glorias, 37766 Salamanca",2023-09-01T20:18:44.000Z,20.543222,-101.20603,"Humanista 1, 36784 Salamanca, Gto., México",4.3,Mexican Peso,59.94
San Miguel de Allende,uberX,completed,2023-06-18T03:25:30.000Z,2023-06-18T03:36:54.000Z,20.903742,-100.72833,,2023-06-18T03:45:59.000Z,20.914555,-100.74214,"Calle Juárez 1, 37700 San Miguel de Allende, Guanajuato",1.58,Mexican Peso,79.93
San Miguel de Allende,uberX,rider_canceled,2023-06-18T03:23:39.000Z,,,,,,,,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",0.0,Mexican Peso,56.1
Tlaxcala,UberX,completed,2023-05-28T20:12:10.000Z,2023-05-28T20:31:31.000Z,19.247326,-98.23499,"Avenida Benito Juarez 20, 90180 Tepeyanco, Tlaxcala",2023-05-28T21:10:28.000Z,19.073328,-98.20427,"Zona Capu, 72045 Puebla, Pue., México",13.4,Mexican Peso,249.92
San Miguel de Allende,uberX,completed,2023-05-27T06:22:35.000Z,2023-05-27T06:36:41.000Z,20.914898,-100.7489,"Calle Indio Triste 14, 37730 San Miguel de Allende, Guanajuato",2023-05-27T06:41:19.000Z,20.914839,-100.759,"Calz De la Estacion 90, Col Centro San Miguel de Allende, 37700 San Miguel de Allende, Guanajuato",0.81,Mexican Peso,49.97
San Miguel de Allende,uberX,rider_canceled,2023-04-23T21:47:54.000Z,,20.9112,-100.73763,,,20.91139,-100.73786,"Calz De la Estacion 90, Col Centro San Miguel de Allende, 37700 San Miguel de Allende, Guanajuato",0.0,Mexican Peso,0.0
San Miguel de Allende,uberX,rider_canceled,2023-04-23T21:42:51.000Z,,20.90964,-100.73565,,,20.91033,-100.7368,"Calz De la Estacion 90, Col Centro San Miguel de Allende, 37700 San Miguel de Allende, Guanajuato",0.0,Mexican Peso,0.0
San Miguel de Allende,uberX,completed,2023-04-08T16:32:05.000Z,2023-04-08T16:44:57.000Z,20.914854,-100.7489,,2023-04-08T16:55:35.000Z,20.92483,-100.758965,"Libramiento a Dolores 30, 37738 San Miguel de Allende, Guanajuato",1.52,Mexican Peso,99.9
Guanajuato,uberX,completed,2023-04-01T13:29:05.000Z,2023-04-01T13:47:49.000Z,21.026953,-101.259735,,2023-04-01T14:01:27.000Z,20.98325,-101.286644,"Carretera De Cuota Guanajuato Silao 450, Ejido La Yerbabuena, Burocrata, 36230 Guanajuato, Gto., Mexico",4.38,Mexican Peso,91.03
San Miguel de Allende,uberX,completed,2023-03-27T03:49:21.000Z,2023-03-27T03:57:44.000Z,20.914454,-100.74528,,2023-03-27T04:11:34.000Z,20.914927,-100.74887,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",2.07,Mexican Peso,149.97
Salamanca,uberX,completed,2023-03-21T00:33:41.000Z,2023-03-21T00:50:42.000Z,20.543146,-101.206055,,2023-03-21T00:53:40.000Z,20.539974,-101.20579,"Felipe Carvajal 105, Humanista 1, Salamanca, Gto., México",0.59,Mexican Peso,35.05
San Miguel de Allende,uberX,completed,2023-02-19T20:36:38.000Z,2023-02-19T20:47:43.000Z,20.914856,-100.748955,,2023-02-19T20:56:26.000Z,20.928196,-100.74651,"Calle Ángela Peralta & Calle Río Santiago, 37717 San Miguel de Allende, Guanajuato",1.19,Mexican Peso,54.01
San Miguel de Allende,uberX,completed,2023-02-06T02:30:51.000Z,2023-02-06T02:50:05.000Z,20.914457,-100.751755,,2023-02-06T03:09:56.000Z,20.914816,-100.74895,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",3.68,Mexican Peso,102.23
San Miguel de Allende,uberX,completed,2023-02-05T21:21:35.000Z,2023-02-05T21:30:12.000Z,20.914894,-100.748886,,2023-02-05T21:54:34.000Z,20.916489,-100.74262,"Calle Insurgentes 41, 37700 San Miguel de Allende, Guanajuato",4.98,Mexican Peso,127.4
San Miguel de Allende,uberX,completed,2023-02-05T03:57:43.000Z,2023-02-05T04:10:06.000Z,20.928112,-100.74678,,2023-02-05T04:20:54.000Z,20.914713,-100.75103,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.81,Mexican Peso,66.38
San Miguel de Allende,uberX,completed,2023-01-29T02:46:59.000Z,2023-01-29T02:54:23.000Z,20.915598,-100.74306,,2023-01-29T03:14:12.000Z,20.914858,-100.74892,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",3.01,Mexican Peso,77.95
San Miguel de Allende,uberX,completed,2023-01-28T22:07:56.000Z,2023-01-28T22:19:02.000Z,20.914858,-100.748985,,2023-01-28T22:40:58.000Z,20.916872,-100.7442,"Insurgentes 55, Col Centro San Miguel de Allende, 37729 San Miguel de Allende, Guanajuato",3.87,Mexican Peso,99.2
San Miguel de Allende,uberX,completed,2023-01-22T04:53:05.000Z,2023-01-22T05:06:16.000Z,20.91525,-100.76086,,2023-01-22T05:11:19.000Z,20.914867,-100.74894,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",0.86,Mexican Peso,50.72
San Miguel de Allende,uberX,completed,2023-01-21T22:03:21.000Z,2023-01-21T22:21:40.000Z,20.92703,-100.74282,,2023-01-21T22:32:07.000Z,20.91485,-100.74938,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.5,Mexican Peso,60.4
San Miguel de Allende,uberX,completed,2023-01-21T20:56:49.000Z,2023-01-21T21:12:54.000Z,20.914797,-100.74929,,2023-01-21T21:22:33.000Z,20.926947,-100.74292,"Fray Juan de San Miguel 10, Mexiquito, 37717 San Miguel de Allende, Gto., Mexico",2.7,Mexican Peso,61.31
San Miguel de Allende,uberX,completed,2023-01-18T16:44:28.000Z,2023-01-18T16:55:53.000Z,20.914827,-100.74896,,2023-01-18T17:09:51.000Z,20.907309,-100.72748,"Boulevard de la Conspiración 5, 37747 San Miguel de Allende, GT",2.24,Mexican Peso,46.03
San Miguel de Allende,uberX,completed,2023-01-11T03:12:02.000Z,2023-01-11T03:27:33.000Z,20.928125,-100.74688,,2023-01-11T03:38:09.000Z,20.914848,-100.749016,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.93,Mexican Peso,49.9
San Miguel de Allende,uberX,completed,2023-01-08T02:05:12.000Z,2023-01-08T02:26:10.000Z,20.914818,-100.74892,,2023-01-08T02:45:48.000Z,20.914812,-100.74947,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",2.46,Mexican Peso,102.97
San Miguel de Allende,uberX,completed,2022-12-24T03:30:34.000Z,2022-12-24T03:42:29.000Z,20.928131,-100.74712,,2022-12-24T03:53:27.000Z,20.916609,-100.750084,"Avenida Guadalupe 14, San Miguel de Allende, Guanajuato",1.55,Mexican Peso,56.65
San Miguel de Allende,uberX,completed,2022-12-22T03:37:42.000Z,2022-12-22T03:42:55.000Z,20.92808,-100.746765,,2022-12-22T03:54:51.000Z,20.914843,-100.74896,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.76,Mexican Peso,52.88
San Miguel de Allende,uberX,completed,2022-12-21T03:24:41.000Z,2022-12-21T03:28:41.000Z,20.92812,-100.7471,,2022-12-21T03:39:51.000Z,20.91486,-100.74891,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.99,Mexican Peso,36.88
San Miguel de Allende,uberX,completed,2022-12-15T02:08:27.000Z,2022-12-15T02:17:22.000Z,20.928114,-100.747086,,2022-12-15T02:27:28.000Z,20.914831,-100.74892,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.33,Mexican Peso,46.89
San Miguel de Allende,uberX,completed,2022-12-12T03:33:32.000Z,2022-12-12T03:53:53.000Z,20.928074,-100.747025,,2022-12-12T04:06:36.000Z,20.914719,-100.74897,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",2.0,Mexican Peso,57.2
San Miguel de Allende,uberX,completed,2022-12-11T02:38:18.000Z,2022-12-11T02:53:30.000Z,20.928085,-100.746796,,2022-12-11T03:00:46.000Z,20.914774,-100.75064,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., Mexico",1.28,Mexican Peso,63.31
